# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 12-Oct-2024  8:21:34
# ---------------------------------------------------------------------
# ==============================================================================
# DUMP command line: -s Ne -pcs -PE 0-1050 -dE 1 -v 
# ==============================================================================
#
# Atom: Ne
#   nuclear charge:   10
#   total electrons:  10
#   total charge:     +0
#   configuration: 1s2_2s2_2p6
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# SCF procedure:
#   max iteration =  100
#   convergence for energy  =  1.0E-07
#   convergence for density =  1.0E-06
#   mixing ratio =  0.60 of new potentials
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# iter    E(orb)   E(exch)   E(Coul)     E(J)*      E(total)     diff.
#    1 -200.0000  -24.1253  -73.0270  105.1941  -297.1523103  2.97E+02
#    2  -51.4126   -9.5740  -12.7211   25.4865   -73.7077670 -2.23E+02
#    3  -92.5379  -18.6608  -52.6103   77.4913  -163.8089861  9.01E+01
#    4  -74.2051  -16.8491  -45.2408   67.7062  -136.2950196 -2.75E+01
#    5  -72.3094  -16.9997  -45.8084   68.4747  -135.1175078 -1.18E+00
#    6  -71.1233  -16.9436  -45.5547   68.1462  -133.6215875 -1.50E+00
#    7  -70.8311  -16.9644  -45.6336   68.2527  -133.4290321 -1.93E-01
#    8  -70.6544  -16.9562  -45.5970   68.2053  -133.2076498 -2.21E-01
#    9  -70.6101  -16.9596  -45.6107   68.2235  -133.1804055 -2.72E-02
#   10  -70.5821  -16.9582  -45.6045   68.2155  -133.1448119 -3.56E-02
#   11  -70.5754  -16.9588  -45.6069   68.2187  -133.1411008 -3.71E-03
#   12  -70.5709  -16.9586  -45.6059   68.2173  -133.1353075 -5.79E-03
#   13  -70.5699  -16.9587  -45.6063   68.2178  -133.1348255 -4.82E-04
#   14  -70.5692  -16.9586  -45.6061   68.2176  -133.1338787 -9.47E-04
#   15  -70.5690  -16.9586  -45.6062   68.2177  -133.1338206 -5.82E-05
#   16  -70.5689  -16.9586  -45.6061   68.2176  -133.1336653 -1.55E-04
#   17  -70.5689  -16.9586  -45.6061   68.2176  -133.1336592 -6.11E-06
#   18  -70.5689  -16.9586  -45.6061   68.2176  -133.1336336 -2.56E-05
#   19  -70.5689  -16.9586  -45.6061   68.2176  -133.1336332 -4.39E-07
#   20  -70.5689  -16.9586  -45.6061   68.2176  -133.1336290 -4.22E-06
#   21  -70.5689  -16.9586  -45.6061   68.2176  -133.1336290  2.09E-08
# --------------------------------------------------------------------
#       -70.5689  -16.9586  -45.6061   68.2176  -133.1336290 converged
#
# SCF converged after   21 iterations
#   energy convergence  =  2.092E-08
#   density convergence =  4.990E-07
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =     -70.56886464  [     -1920.28 eV ]
#   (SUM of E_kin) =     132.75037885
#   (Effec. pot E) =    -203.31924349
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =     132.75037885
#   E Latter corr  =      -0.07669013
#   Nuc-Elec pot E =    -317.06633335    One-Elec E =    -184.39264463
#
#   Hartree E      =      68.21763872
#   Exchange E     =     -16.95862309
#   Correlation E  =       0.00000000    Two-Elec E =      51.25901563
#   ---------------------------------
#   Total Energy   =    -133.13362900  [     -3622.75 eV ]
#
#                E(0)        E(1)
# |E_TOT|    -1920.28    -3622.75
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -31.49465456    -857.013120    1273.910550
#   2s       2    -1.58368578     -43.094281     150.142665
#   2p       6    -0.73536400     -20.010272     127.369171
#
#              1s        2s        2p
# |SCF|   -857.01    -43.09    -20.01
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.157       0.033       2.695     3.1E-07
#   2s       0.877       0.938      12.080    -2.4E-08
#   2p       0.933       1.168      17.390    -1.5E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    3488
#   continuum_rmax(a.u.)  =      17.442 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
#   P.E.(eV)        Total          1s           2s           2p 
#
#                       P.E. =     0.00     n,l -        E,l             R_int
#
#                                           2 0 -   112.91 1       1.08105E-01
#                                           2 1 -   135.99 0       3.90855E-02
#                                           2 1 -   135.99 2       1.40380E-01
#
   156.00000  1.62264E+00  0.00000E+00  3.60332E-01  1.26231E+00
#
#                       P.E. =   157.00     n,l -        E,l             R_int
#                                           2 0 -   113.91 1       1.07316E-01
#                                           2 1 -   136.99 0       3.87036E-02
#                                           2 1 -   136.99 2       1.38848E-01
#
   157.00000  1.60029E+00  0.00000E+00  3.57364E-01  1.24292E+00
#
#                       P.E. =   158.00     n,l -        E,l             R_int
#                                           2 0 -   114.91 1       1.06534E-01
#                                           2 1 -   137.99 0       3.83274E-02
#                                           2 1 -   137.99 2       1.37340E-01
#
   158.00000  1.57835E+00  0.00000E+00  3.54423E-01  1.22393E+00
#
#                       P.E. =   159.00     n,l -        E,l             R_int
#                                           2 0 -   115.91 1       1.05761E-01
#                                           2 1 -   138.99 0       3.79567E-02
#                                           2 1 -   138.99 2       1.35856E-01
#
   159.00000  1.55682E+00  0.00000E+00  3.51508E-01  1.20531E+00
#
#                       P.E. =   160.00     n,l -        E,l             R_int
#                                           2 0 -   116.91 1       1.04996E-01
#                                           2 1 -   139.99 0       3.75916E-02
#                                           2 1 -   139.99 2       1.34396E-01
#
   160.00000  1.53569E+00  0.00000E+00  3.48620E-01  1.18707E+00
#
#                       P.E. =   161.00     n,l -        E,l             R_int
#                                           2 0 -   117.91 1       1.04239E-01
#                                           2 1 -   140.99 0       3.72318E-02
#                                           2 1 -   140.99 2       1.32959E-01
#
   161.00000  1.51494E+00  0.00000E+00  3.45758E-01  1.16918E+00
#
#                       P.E. =   162.00     n,l -        E,l             R_int
#                                           2 0 -   118.91 1       1.03490E-01
#                                           2 1 -   141.99 0       3.68773E-02
#                                           2 1 -   141.99 2       1.31545E-01
#
   162.00000  1.49457E+00  0.00000E+00  3.42922E-01  1.15164E+00
#
#                       P.E. =   163.00     n,l -        E,l             R_int
#                                           2 0 -   119.91 1       1.02748E-01
#                                           2 1 -   142.99 0       3.65279E-02
#                                           2 1 -   142.99 2       1.30153E-01
#
   163.00000  1.47456E+00  0.00000E+00  3.40113E-01  1.13445E+00
#
#                       P.E. =   164.00     n,l -        E,l             R_int
#                                           2 0 -   120.91 1       1.02015E-01
#                                           2 1 -   143.99 0       3.61836E-02
#                                           2 1 -   143.99 2       1.28782E-01
#
   164.00000  1.45492E+00  0.00000E+00  3.37330E-01  1.11759E+00
#
#                       P.E. =   165.00     n,l -        E,l             R_int
#                                           2 0 -   121.91 1       1.01289E-01
#                                           2 1 -   144.99 0       3.58442E-02
#                                           2 1 -   144.99 2       1.27433E-01
#
   165.00000  1.43563E+00  0.00000E+00  3.34574E-01  1.10106E+00
#
#                       P.E. =   166.00     n,l -        E,l             R_int
#                                           2 0 -   122.91 1       1.00570E-01
#                                           2 1 -   145.99 0       3.55097E-02
#                                           2 1 -   145.99 2       1.26104E-01
#
   166.00000  1.41669E+00  0.00000E+00  3.31844E-01  1.08484E+00
#
#                       P.E. =   167.00     n,l -        E,l             R_int
#                                           2 0 -   123.91 1       9.98594E-02
#                                           2 1 -   146.99 0       3.51800E-02
#                                           2 1 -   146.99 2       1.24796E-01
#
   167.00000  1.39808E+00  0.00000E+00  3.29139E-01  1.06894E+00
#
#                       P.E. =   168.00     n,l -        E,l             R_int
#                                           2 0 -   124.91 1       9.91558E-02
#                                           2 1 -   147.99 0       3.48549E-02
#                                           2 1 -   147.99 2       1.23507E-01
#
   168.00000  1.37980E+00  0.00000E+00  3.26461E-01  1.05334E+00
#
#                       P.E. =   169.00     n,l -        E,l             R_int
#                                           2 0 -   125.91 1       9.84596E-02
#                                           2 1 -   148.99 0       3.45344E-02
#                                           2 1 -   148.99 2       1.22239E-01
#
   169.00000  1.36185E+00  0.00000E+00  3.23808E-01  1.03804E+00
#
#                       P.E. =   170.00     n,l -        E,l             R_int
#                                           2 0 -   126.91 1       9.77706E-02
#                                           2 1 -   149.99 0       3.42184E-02
#                                           2 1 -   149.99 2       1.20989E-01
#
   170.00000  1.34421E+00  0.00000E+00  3.21182E-01  1.02303E+00
#
#                       P.E. =   171.00     n,l -        E,l             R_int
#                                           2 0 -   127.91 1       9.70887E-02
#                                           2 1 -   150.99 0       3.39069E-02
#                                           2 1 -   150.99 2       1.19758E-01
#
   171.00000  1.32688E+00  0.00000E+00  3.18580E-01  1.00830E+00
#
#                       P.E. =   172.00     n,l -        E,l             R_int
#                                           2 0 -   128.91 1       9.64139E-02
#                                           2 1 -   151.99 0       3.35996E-02
#                                           2 1 -   151.99 2       1.18546E-01
#
   172.00000  1.30985E+00  0.00000E+00  3.16005E-01  9.93844E-01
#
#                       P.E. =   173.00     n,l -        E,l             R_int
#                                           2 0 -   129.91 1       9.57462E-02
#                                           2 1 -   152.99 0       3.32966E-02
#                                           2 1 -   152.99 2       1.17351E-01
#
   173.00000  1.29312E+00  0.00000E+00  3.13454E-01  9.79661E-01
#
#                       P.E. =   174.00     n,l -        E,l             R_int
#                                           2 0 -   130.91 1       9.50853E-02
#                                           2 1 -   153.99 0       3.29978E-02
#                                           2 1 -   153.99 2       1.16175E-01
#
   174.00000  1.27667E+00  0.00000E+00  3.10929E-01  9.65743E-01
#
#                       P.E. =   175.00     n,l -        E,l             R_int
#                                           2 0 -   131.91 1       9.44312E-02
#                                           2 1 -   154.99 0       3.27031E-02
#                                           2 1 -   154.99 2       1.15015E-01
#
   175.00000  1.26051E+00  0.00000E+00  3.08429E-01  9.52081E-01
#
#                       P.E. =   176.00     n,l -        E,l             R_int
#                                           2 0 -   132.91 1       9.37839E-02
#                                           2 1 -   155.99 0       3.24123E-02
#                                           2 1 -   155.99 2       1.13873E-01
#
   176.00000  1.24463E+00  0.00000E+00  3.05953E-01  9.38672E-01
#
#                       P.E. =   177.00     n,l -        E,l             R_int
#                                           2 0 -   133.91 1       9.31433E-02
#                                           2 1 -   156.99 0       3.21256E-02
#                                           2 1 -   156.99 2       1.12747E-01
#
   177.00000  1.22901E+00  0.00000E+00  3.03502E-01  9.25509E-01
#
#                       P.E. =   178.00     n,l -        E,l             R_int
#                                           2 0 -   134.91 1       9.25093E-02
#                                           2 1 -   157.99 0       3.18426E-02
#                                           2 1 -   157.99 2       1.11638E-01
#
   178.00000  1.21366E+00  0.00000E+00  3.01076E-01  9.12586E-01
#
#                       P.E. =   179.00     n,l -        E,l             R_int
#                                           2 0 -   135.91 1       9.18818E-02
#                                           2 1 -   158.99 0       3.15635E-02
#                                           2 1 -   158.99 2       1.10544E-01
#
   179.00000  1.19857E+00  0.00000E+00  2.98674E-01  8.99898E-01
#
#                       P.E. =   180.00     n,l -        E,l             R_int
#                                           2 0 -   136.91 1       9.12608E-02
#                                           2 1 -   159.99 0       3.12882E-02
#                                           2 1 -   159.99 2       1.09467E-01
#
   180.00000  1.18374E+00  0.00000E+00  2.96296E-01  8.87439E-01
#
#                       P.E. =   181.00     n,l -        E,l             R_int
#                                           2 0 -   137.91 1       9.06461E-02
#                                           2 1 -   160.99 0       3.10164E-02
#                                           2 1 -   160.99 2       1.08404E-01
#
   181.00000  1.16915E+00  0.00000E+00  2.93942E-01  8.75205E-01
#
#                       P.E. =   182.00     n,l -        E,l             R_int
#                                           2 0 -   138.91 1       9.00377E-02
#                                           2 1 -   161.99 0       3.07483E-02
#                                           2 1 -   161.99 2       1.07357E-01
#
   182.00000  1.15480E+00  0.00000E+00  2.91612E-01  8.63190E-01
#
#                       P.E. =   183.00     n,l -        E,l             R_int
#                                           2 0 -   139.91 1       8.94355E-02
#                                           2 1 -   162.99 0       3.04837E-02
#                                           2 1 -   162.99 2       1.06325E-01
#
   183.00000  1.14070E+00  0.00000E+00  2.89306E-01  8.51390E-01
#
#                       P.E. =   184.00     n,l -        E,l             R_int
#                                           2 0 -   140.91 1       8.88395E-02
#                                           2 1 -   163.99 0       3.02226E-02
#                                           2 1 -   163.99 2       1.05307E-01
#
   184.00000  1.12682E+00  0.00000E+00  2.87022E-01  8.39799E-01
#
#                       P.E. =   185.00     n,l -        E,l             R_int
#                                           2 0 -   141.91 1       8.82496E-02
#                                           2 1 -   164.99 0       2.99649E-02
#                                           2 1 -   164.99 2       1.04304E-01
#
   185.00000  1.11318E+00  0.00000E+00  2.84762E-01  8.28413E-01
#
#                       P.E. =   186.00     n,l -        E,l             R_int
#                                           2 0 -   142.91 1       8.76656E-02
#                                           2 1 -   165.99 0       2.97105E-02
#                                           2 1 -   165.99 2       1.03314E-01
#
   186.00000  1.09975E+00  0.00000E+00  2.82525E-01  8.17228E-01
#
#                       P.E. =   187.00     n,l -        E,l             R_int
#                                           2 0 -   143.91 1       8.70876E-02
#                                           2 1 -   166.99 0       2.94595E-02
#                                           2 1 -   166.99 2       1.02338E-01
#
   187.00000  1.08655E+00  0.00000E+00  2.80311E-01  8.06239E-01
#
#                       P.E. =   188.00     n,l -        E,l             R_int
#                                           2 0 -   144.91 1       8.65154E-02
#                                           2 1 -   167.99 0       2.92116E-02
#                                           2 1 -   167.99 2       1.01376E-01
#
   188.00000  1.07356E+00  0.00000E+00  2.78119E-01  7.95441E-01
#
#                       P.E. =   189.00     n,l -        E,l             R_int
#                                           2 0 -   145.91 1       8.59491E-02
#                                           2 1 -   168.99 0       2.89670E-02
#                                           2 1 -   168.99 2       1.00427E-01
#
   189.00000  1.06078E+00  0.00000E+00  2.75949E-01  7.84831E-01
#
#                       P.E. =   190.00     n,l -        E,l             R_int
#                                           2 0 -   146.91 1       8.53884E-02
#                                           2 1 -   169.99 0       2.87254E-02
#                                           2 1 -   169.99 2       9.94906E-02
#
   190.00000  1.04821E+00  0.00000E+00  2.73802E-01  7.74405E-01
#
#                       P.E. =   191.00     n,l -        E,l             R_int
#                                           2 0 -   147.91 1       8.48334E-02
#                                           2 1 -   170.99 0       2.84870E-02
#                                           2 1 -   170.99 2       9.85672E-02
#
   191.00000  1.03583E+00  0.00000E+00  2.71677E-01  7.64158E-01
#
#                       P.E. =   192.00     n,l -        E,l             R_int
#                                           2 0 -   148.91 1       8.42840E-02
#                                           2 1 -   171.99 0       2.82515E-02
#                                           2 1 -   171.99 2       9.76563E-02
#
   192.00000  1.02366E+00  0.00000E+00  2.69573E-01  7.54086E-01
#
#                       P.E. =   193.00     n,l -        E,l             R_int
#                                           2 0 -   149.91 1       8.37400E-02
#                                           2 1 -   172.99 0       2.80190E-02
#                                           2 1 -   172.99 2       9.67577E-02
#
   193.00000  1.01168E+00  0.00000E+00  2.67491E-01  7.44186E-01
#
#                       P.E. =   194.00     n,l -        E,l             R_int
#                                           2 0 -   150.91 1       8.32016E-02
#                                           2 1 -   173.99 0       2.77894E-02
#                                           2 1 -   173.99 2       9.58711E-02
#
   194.00000  9.99885E-01  0.00000E+00  2.65430E-01  7.34454E-01
#
#                       P.E. =   195.00     n,l -        E,l             R_int
#                                           2 0 -   151.91 1       8.26685E-02
#                                           2 1 -   174.99 0       2.75627E-02
#                                           2 1 -   174.99 2       9.49964E-02
#
   195.00000  9.88278E-01  0.00000E+00  2.63390E-01  7.24887E-01
#
#                       P.E. =   196.00     n,l -        E,l             R_int
#                                           2 0 -   152.91 1       8.21407E-02
#                                           2 1 -   175.99 0       2.73388E-02
#                                           2 1 -   175.99 2       9.41333E-02
#
   196.00000  9.76853E-01  0.00000E+00  2.61371E-01  7.15481E-01
#
#                       P.E. =   197.00     n,l -        E,l             R_int
#                                           2 0 -   153.91 1       8.16181E-02
#                                           2 1 -   176.99 0       2.71177E-02
#                                           2 1 -   176.99 2       9.32816E-02
#
   197.00000  9.65606E-01  0.00000E+00  2.59373E-01  7.06233E-01
#
#                       P.E. =   198.00     n,l -        E,l             R_int
#                                           2 0 -   154.91 1       8.11008E-02
#                                           2 1 -   177.99 0       2.68992E-02
#                                           2 1 -   177.99 2       9.24411E-02
#
   198.00000  9.54534E-01  0.00000E+00  2.57395E-01  6.97138E-01
#
#                       P.E. =   199.00     n,l -        E,l             R_int
#                                           2 0 -   155.91 1       8.05886E-02
#                                           2 1 -   178.99 0       2.66835E-02
#                                           2 1 -   178.99 2       9.16116E-02
#
   199.00000  9.43633E-01  0.00000E+00  2.55438E-01  6.88195E-01
#
#                       P.E. =   200.00     n,l -        E,l             R_int
#                                           2 0 -   156.91 1       8.00814E-02
#                                           2 1 -   179.99 0       2.64704E-02
#                                           2 1 -   179.99 2       9.07929E-02
#
   200.00000  9.32900E-01  0.00000E+00  2.53500E-01  6.79400E-01
#
#                       P.E. =   201.00     n,l -        E,l             R_int
#                                           2 0 -   157.91 1       7.95792E-02
#                                           2 1 -   180.99 0       2.62599E-02
#                                           2 1 -   180.99 2       8.99849E-02
#
   201.00000  9.22332E-01  0.00000E+00  2.51583E-01  6.70750E-01
#
#                       P.E. =   202.00     n,l -        E,l             R_int
#                                           2 0 -   158.91 1       7.90820E-02
#                                           2 1 -   181.99 0       2.60519E-02
#                                           2 1 -   181.99 2       8.91873E-02
#
   202.00000  9.11926E-01  0.00000E+00  2.49685E-01  6.62241E-01
#
#                       P.E. =   203.00     n,l -        E,l             R_int
#                                           2 0 -   159.91 1       7.85896E-02
#                                           2 1 -   182.99 0       2.58465E-02
#                                           2 1 -   182.99 2       8.83999E-02
#
   203.00000  9.01677E-01  0.00000E+00  2.47806E-01  6.53871E-01
#
#                       P.E. =   204.00     n,l -        E,l             R_int
#                                           2 0 -   160.91 1       7.81020E-02
#                                           2 1 -   183.99 0       2.56435E-02
#                                           2 1 -   183.99 2       8.76226E-02
#
   204.00000  8.91584E-01  0.00000E+00  2.45946E-01  6.45638E-01
#
#                       P.E. =   205.00     n,l -        E,l             R_int
#                                           2 0 -   161.91 1       7.76192E-02
#                                           2 1 -   184.99 0       2.54429E-02
#                                           2 1 -   184.99 2       8.68552E-02
#
   205.00000  8.81643E-01  0.00000E+00  2.44106E-01  6.37538E-01
#
#                       P.E. =   206.00     n,l -        E,l             R_int
#                                           2 0 -   162.91 1       7.71411E-02
#                                           2 1 -   185.99 0       2.52447E-02
#                                           2 1 -   185.99 2       8.60975E-02
#
   206.00000  8.71852E-01  0.00000E+00  2.42284E-01  6.29568E-01
#
#                       P.E. =   207.00     n,l -        E,l             R_int
#                                           2 0 -   163.91 1       7.66676E-02
#                                           2 1 -   186.99 0       2.50489E-02
#                                           2 1 -   186.99 2       8.53494E-02
#
   207.00000  8.62207E-01  0.00000E+00  2.40481E-01  6.21726E-01
#
#                       P.E. =   208.00     n,l -        E,l             R_int
#                                           2 0 -   164.91 1       7.61988E-02
#                                           2 1 -   187.99 0       2.48554E-02
#                                           2 1 -   187.99 2       8.46107E-02
#
   208.00000  8.52706E-01  0.00000E+00  2.38696E-01  6.14010E-01
#
#                       P.E. =   209.00     n,l -        E,l             R_int
#                                           2 0 -   165.91 1       7.57344E-02
#                                           2 1 -   188.99 0       2.46641E-02
#                                           2 1 -   188.99 2       8.38813E-02
#
   209.00000  8.43345E-01  0.00000E+00  2.36929E-01  6.06417E-01
#
#                       P.E. =   210.00     n,l -        E,l             R_int
#                                           2 0 -   166.91 1       7.52745E-02
#                                           2 1 -   189.99 0       2.44751E-02
#                                           2 1 -   189.99 2       8.31609E-02
#
   210.00000  8.34124E-01  0.00000E+00  2.35180E-01  5.98943E-01
#
#                       P.E. =   211.00     n,l -        E,l             R_int
#                                           2 0 -   167.91 1       7.48190E-02
#                                           2 1 -   190.99 0       2.42883E-02
#                                           2 1 -   190.99 2       8.24494E-02
#
   211.00000  8.25037E-01  0.00000E+00  2.33449E-01  5.91588E-01
#
#                       P.E. =   212.00     n,l -        E,l             R_int
#                                           2 0 -   168.91 1       7.43679E-02
#                                           2 1 -   191.99 0       2.41036E-02
#                                           2 1 -   191.99 2       8.17467E-02
#
   212.00000  8.16084E-01  0.00000E+00  2.31735E-01  5.84349E-01
#
#                       P.E. =   213.00     n,l -        E,l             R_int
#                                           2 0 -   169.91 1       7.39211E-02
#                                           2 1 -   192.99 0       2.39211E-02
#                                           2 1 -   192.99 2       8.10527E-02
#
   213.00000  8.07262E-01  0.00000E+00  2.30039E-01  5.77223E-01
#
#                       P.E. =   214.00     n,l -        E,l             R_int
#                                           2 0 -   170.91 1       7.34785E-02
#                                           2 1 -   193.99 0       2.37407E-02
#                                           2 1 -   193.99 2       8.03671E-02
#
   214.00000  7.98568E-01  0.00000E+00  2.28360E-01  5.70208E-01
#
#                       P.E. =   215.00     n,l -        E,l             R_int
#                                           2 0 -   171.91 1       7.30401E-02
#                                           2 1 -   194.99 0       2.35623E-02
#                                           2 1 -   194.99 2       7.96899E-02
#
   215.00000  7.90000E-01  0.00000E+00  2.26698E-01  5.63302E-01
#
#                       P.E. =   216.00     n,l -        E,l             R_int
#                                           2 0 -   172.91 1       7.26059E-02
#                                           2 1 -   195.99 0       2.33860E-02
#                                           2 1 -   195.99 2       7.90209E-02
#
   216.00000  7.81556E-01  0.00000E+00  2.25052E-01  5.56503E-01
#
#                       P.E. =   217.00     n,l -        E,l             R_int
#                                           2 0 -   173.91 1       7.21758E-02
#                                           2 1 -   196.99 0       2.32117E-02
#                                           2 1 -   196.99 2       7.83600E-02
#
   217.00000  7.73232E-01  0.00000E+00  2.23423E-01  5.49809E-01
#
#                       P.E. =   218.00     n,l -        E,l             R_int
#                                           2 0 -   174.91 1       7.17497E-02
#                                           2 1 -   197.99 0       2.30394E-02
#                                           2 1 -   197.99 2       7.77071E-02
#
   218.00000  7.65028E-01  0.00000E+00  2.21811E-01  5.43218E-01
#
#                       P.E. =   219.00     n,l -        E,l             R_int
#                                           2 0 -   175.91 1       7.13276E-02
#                                           2 1 -   198.99 0       2.28690E-02
#                                           2 1 -   198.99 2       7.70619E-02
#
   219.00000  7.56941E-01  0.00000E+00  2.20214E-01  5.36727E-01
#
#                       P.E. =   220.00     n,l -        E,l             R_int
#                                           2 0 -   176.91 1       7.09095E-02
#                                           2 1 -   199.99 0       2.27005E-02
#                                           2 1 -   199.99 2       7.64245E-02
#
   220.00000  7.48969E-01  0.00000E+00  2.18634E-01  5.30336E-01
#
#                       P.E. =   221.00     n,l -        E,l             R_int
#                                           2 0 -   177.91 1       7.04953E-02
#                                           2 1 -   200.99 0       2.25339E-02
#                                           2 1 -   200.99 2       7.57946E-02
#
   221.00000  7.41110E-01  0.00000E+00  2.17069E-01  5.24041E-01
#
#                       P.E. =   222.00     n,l -        E,l             R_int
#                                           2 0 -   178.91 1       7.00849E-02
#                                           2 1 -   201.99 0       2.23691E-02
#                                           2 1 -   201.99 2       7.51721E-02
#
   222.00000  7.33361E-01  0.00000E+00  2.15520E-01  5.17841E-01
#
#                       P.E. =   223.00     n,l -        E,l             R_int
#                                           2 0 -   179.91 1       6.96783E-02
#                                           2 1 -   202.99 0       2.22062E-02
#                                           2 1 -   202.99 2       7.45570E-02
#
   223.00000  7.25721E-01  0.00000E+00  2.13986E-01  5.11735E-01
#
#                       P.E. =   224.00     n,l -        E,l             R_int
#                                           2 0 -   180.91 1       6.92755E-02
#                                           2 1 -   203.99 0       2.20451E-02
#                                           2 1 -   203.99 2       7.39491E-02
#
   224.00000  7.18189E-01  0.00000E+00  2.12468E-01  5.05721E-01
#
#                       P.E. =   225.00     n,l -        E,l             R_int
#                                           2 0 -   181.91 1       6.88764E-02
#                                           2 1 -   204.99 0       2.18858E-02
#                                           2 1 -   204.99 2       7.33483E-02
#
   225.00000  7.10760E-01  0.00000E+00  2.10964E-01  4.99796E-01
#
#                       P.E. =   226.00     n,l -        E,l             R_int
#                                           2 0 -   182.91 1       6.84809E-02
#                                           2 1 -   205.99 0       2.17281E-02
#                                           2 1 -   205.99 2       7.27545E-02
#
   226.00000  7.03436E-01  0.00000E+00  2.09475E-01  4.93960E-01
#
#                       P.E. =   227.00     n,l -        E,l             R_int
#                                           2 0 -   183.91 1       6.80891E-02
#                                           2 1 -   206.99 0       2.15723E-02
#                                           2 1 -   206.99 2       7.21676E-02
#
   227.00000  6.96212E-01  0.00000E+00  2.08001E-01  4.88211E-01
#
#                       P.E. =   228.00     n,l -        E,l             R_int
#                                           2 0 -   184.91 1       6.77008E-02
#                                           2 1 -   207.99 0       2.14181E-02
#                                           2 1 -   207.99 2       7.15874E-02
#
   228.00000  6.89088E-01  0.00000E+00  2.06542E-01  4.82546E-01
#
#                       P.E. =   229.00     n,l -        E,l             R_int
#                                           2 0 -   185.91 1       6.73161E-02
#                                           2 1 -   208.99 0       2.12656E-02
#                                           2 1 -   208.99 2       7.10139E-02
#
   229.00000  6.82061E-01  0.00000E+00  2.05097E-01  4.76965E-01
#
#                       P.E. =   230.00     n,l -        E,l             R_int
#                                           2 0 -   186.91 1       6.69349E-02
#                                           2 1 -   209.99 0       2.11147E-02
#                                           2 1 -   209.99 2       7.04470E-02
#
   230.00000  6.75131E-01  0.00000E+00  2.03666E-01  4.71466E-01
#
#                       P.E. =   231.00     n,l -        E,l             R_int
#                                           2 0 -   187.91 1       6.65571E-02
#                                           2 1 -   210.99 0       2.09654E-02
#                                           2 1 -   210.99 2       6.98865E-02
#
   231.00000  6.68295E-01  0.00000E+00  2.02249E-01  4.66047E-01
#
#                       P.E. =   232.00     n,l -        E,l             R_int
#                                           2 0 -   188.91 1       6.61827E-02
#                                           2 1 -   211.99 0       2.08178E-02
#                                           2 1 -   211.99 2       6.93324E-02
#
   232.00000  6.61552E-01  0.00000E+00  2.00845E-01  4.60707E-01
#
#                       P.E. =   233.00     n,l -        E,l             R_int
#                                           2 0 -   189.91 1       6.58116E-02
#                                           2 1 -   212.99 0       2.06717E-02
#                                           2 1 -   212.99 2       6.87846E-02
#
   233.00000  6.54901E-01  0.00000E+00  1.99456E-01  4.55445E-01
#
#                       P.E. =   234.00     n,l -        E,l             R_int
#                                           2 0 -   190.91 1       6.54439E-02
#                                           2 1 -   213.99 0       2.05271E-02
#                                           2 1 -   213.99 2       6.82429E-02
#
   234.00000  6.48339E-01  0.00000E+00  1.98080E-01  4.50259E-01
#
#                       P.E. =   235.00     n,l -        E,l             R_int
#                                           2 0 -   191.91 1       6.50795E-02
#                                           2 1 -   214.99 0       2.03841E-02
#                                           2 1 -   214.99 2       6.77074E-02
#
   235.00000  6.41865E-01  0.00000E+00  1.96717E-01  4.45148E-01
#
#                       P.E. =   236.00     n,l -        E,l             R_int
#                                           2 0 -   192.91 1       6.47183E-02
#                                           2 1 -   215.99 0       2.02426E-02
#                                           2 1 -   215.99 2       6.71778E-02
#
   236.00000  6.35477E-01  0.00000E+00  1.95367E-01  4.40110E-01
#
#                       P.E. =   237.00     n,l -        E,l             R_int
#                                           2 0 -   193.91 1       6.43603E-02
#                                           2 1 -   216.99 0       2.01026E-02
#                                           2 1 -   216.99 2       6.66541E-02
#
   237.00000  6.29175E-01  0.00000E+00  1.94031E-01  4.35145E-01
#
#                       P.E. =   238.00     n,l -        E,l             R_int
#                                           2 0 -   194.91 1       6.40055E-02
#                                           2 1 -   217.99 0       1.99641E-02
#                                           2 1 -   217.99 2       6.61363E-02
#
   238.00000  6.22957E-01  0.00000E+00  1.92707E-01  4.30250E-01
#
#                       P.E. =   239.00     n,l -        E,l             R_int
#                                           2 0 -   195.91 1       6.36538E-02
#                                           2 1 -   218.99 0       1.98270E-02
#                                           2 1 -   218.99 2       6.56242E-02
#
   239.00000  6.16821E-01  0.00000E+00  1.91396E-01  4.25425E-01
#
#                       P.E. =   240.00     n,l -        E,l             R_int
